location_id,city,state,ALL 
3678,city5,state1,ALL
3679,city7,state7,ALL
3680,city4,state5,ALL
3681,city2,state7,ALL
3682,city9,state7,ALL
3683,city8,state7,ALL
3684,city4,state6,ALL
3685,city5,state10,ALL
3686,city0,state7,ALL
3687,city8,state3,ALL
3688,city9,state9,ALL
3689,city6,state6,ALL
3690,city5,state3,ALL
3691,city10,state3,ALL
3692,city10,state9,ALL
3693,city6,state2,ALL
3694,city2,state2,ALL
3695,city9,state0,ALL
3696,city1,state5,ALL
3697,city3,state4,ALL
3698,city3,state7,ALL
3699,city3,state2,ALL
3700,city7,state4,ALL
3701,city6,state1,ALL
3702,city0,state2,ALL
3703,city2,state4,ALL
3704,city7,state5,ALL
3705,city9,state0,ALL
3706,city10,state0,ALL
3707,city0,state2,ALL
3708,city6,state4,ALL
3709,city2,state6,ALL
3710,city7,state4,ALL
3711,city2,state10,ALL
3712,city1,state1,ALL
3713,city6,state4,ALL
3714,city10,state5,ALL
3715,city5,state10,ALL
3716,city4,state5,ALL
3717,city3,state8,ALL
3718,city6,state1,ALL
3719,city10,state8,ALL
3720,city0,state2,ALL
3721,city6,state8,ALL
3722,city7,state3,ALL
3723,city5,state3,ALL
3724,city4,state6,ALL
3725,city0,state7,ALL
3726,city8,state5,ALL
3727,city1,state3,ALL
3728,city8,state2,ALL
3729,city4,state9,ALL
3730,city8,state10,ALL
3731,city5,state3,ALL
3732,city1,state9,ALL
3733,city5,state5,ALL
3734,city9,state4,ALL
3735,city6,state3,ALL
3736,city0,state7,ALL
3737,city1,state5,ALL
3738,city0,state3,ALL
3739,city3,state1,ALL
3740,city9,state3,ALL
3741,city6,state0,ALL
3742,city5,state3,ALL
3743,city5,state4,ALL
3744,city5,state5,ALL
3745,city0,state1,ALL
3746,city1,state10,ALL
3747,city7,state10,ALL
3748,city2,state0,ALL
3749,city7,state6,ALL
3750,city1,state10,ALL
3751,city9,state3,ALL
3752,city1,state4,ALL
3753,city1,state7,ALL
3754,city7,state8,ALL
3755,city6,state4,ALL
3756,city4,state10,ALL
3757,city5,state4,ALL
3758,city1,state1,ALL
3759,city4,state10,ALL
3760,city2,state9,ALL
3761,city6,state1,ALL
3762,city9,state1,ALL
3763,city5,state7,ALL
3764,city6,state3,ALL
3765,city7,state5,ALL
3766,city1,state4,ALL
3767,city7,state2,ALL
3768,city4,state8,ALL
3769,city3,state2,ALL
3770,city4,state0,ALL
3771,city6,state4,ALL
3772,city4,state0,ALL
3773,city9,state9,ALL
3774,city2,state3,ALL
3775,city9,state10,ALL
3776,city0,state3,ALL
3777,city6,state3,ALL
3778,city2,state10,ALL
3779,city0,state9,ALL
3780,city7,state1,ALL
3781,city2,state7,ALL
3782,city9,state10,ALL
3783,city3,state4,ALL
3784,city5,state0,ALL
3785,city2,state6,ALL
3786,city3,state2,ALL
3787,city3,state3,ALL
3788,city7,state2,ALL
3789,city4,state7,ALL
3790,city7,state10,ALL
3791,city7,state3,ALL
3792,city1,state7,ALL
3793,city7,state4,ALL
3794,city2,state2,ALL
3795,city5,state2,ALL
3796,city7,state0,ALL
3797,city5,state1,ALL
3798,city10,state5,ALL
3799,city4,state2,ALL
3800,city2,state8,ALL
3801,city1,state5,ALL
3802,city8,state10,ALL
3803,city2,state0,ALL
3804,city4,state2,ALL
3805,city2,state10,ALL
3806,city4,state5,ALL
3807,city8,state7,ALL
3808,city9,state8,ALL
3809,city8,state0,ALL
3810,city6,state8,ALL
3811,city5,state6,ALL
3812,city5,state6,ALL
3813,city9,state9,ALL
3814,city10,state1,ALL
3815,city3,state5,ALL
3816,city8,state7,ALL
3817,city1,state9,ALL
3818,city4,state4,ALL
3819,city8,state4,ALL
3820,city10,state7,ALL
3821,city4,state2,ALL
3822,city2,state10,ALL
3823,city7,state3,ALL
3824,city7,state0,ALL
3825,city4,state5,ALL
3826,city7,state10,ALL
3827,city3,state7,ALL
3828,city8,state6,ALL
3829,city0,state8,ALL
3830,city5,state5,ALL
3831,city7,state0,ALL
3832,city3,state6,ALL
3833,city4,state6,ALL
3834,city1,state4,ALL
3835,city10,state9,ALL
3836,city9,state8,ALL
3837,city3,state7,ALL
3838,city7,state2,ALL
3839,city0,state1,ALL
3840,city3,state5,ALL
3841,city7,state2,ALL
3842,city9,state4,ALL
3843,city2,state6,ALL
3844,city5,state3,ALL
3845,city3,state9,ALL
3846,city4,state0,ALL
3847,city5,state3,ALL
3848,city1,state5,ALL
3849,city10,state7,ALL
3850,city8,state7,ALL
3851,city8,state4,ALL
3852,city7,state5,ALL
3853,city5,state1,ALL
3854,city1,state5,ALL
3855,city7,state4,ALL
3856,city7,state3,ALL
3857,city4,state8,ALL
3858,city1,state4,ALL
3859,city1,state5,ALL
3860,city2,state1,ALL
3861,city10,state2,ALL
3862,city9,state7,ALL
3863,city3,state4,ALL
3864,city8,state3,ALL
3865,city10,state0,ALL
3866,city6,state6,ALL
3867,city8,state10,ALL
3868,city0,state1,ALL
3869,city7,state1,ALL
3870,city3,state1,ALL
3871,city9,state5,ALL
3872,city7,state2,ALL
3873,city2,state7,ALL
3874,city2,state6,ALL
3875,city10,state4,ALL
3876,city2,state9,ALL
3877,city2,state9,ALL
3878,city8,state10,ALL
3879,city5,state9,ALL
3880,city4,state3,ALL
3881,city3,state10,ALL
3882,city4,state2,ALL
3883,city8,state6,ALL
3884,city4,state8,ALL
3885,city1,state3,ALL
3886,city7,state6,ALL
3887,city0,state0,ALL
3888,city3,state7,ALL
3889,city0,state10,ALL
3890,city1,state10,ALL
3891,city10,state6,ALL
3892,city1,state9,ALL
3893,city10,state8,ALL
3894,city10,state0,ALL
3895,city7,state8,ALL
3896,city7,state7,ALL
3897,city4,state9,ALL
3898,city10,state7,ALL
3899,city8,state6,ALL
3900,city7,state6,ALL
3901,city4,state10,ALL
3902,city6,state8,ALL
3903,city8,state0,ALL
3904,city10,state4,ALL
3905,city9,state10,ALL
3906,city2,state10,ALL
3907,city8,state2,ALL
3908,city7,state2,ALL
3909,city3,state4,ALL
3910,city4,state0,ALL
3911,city6,state6,ALL
3912,city6,state4,ALL
3913,city1,state9,ALL
3914,city8,state8,ALL
3915,city6,state1,ALL
3916,city7,state3,ALL
3917,city10,state0,ALL
3918,city2,state2,ALL
3919,city4,state6,ALL
3920,city9,state4,ALL
3921,city1,state5,ALL
3922,city7,state7,ALL
3923,city8,state4,ALL
3924,city5,state10,ALL
3925,city4,state3,ALL
3926,city1,state6,ALL
3927,city2,state1,ALL
3928,city2,state6,ALL
3929,city9,state8,ALL
3930,city1,state3,ALL
3931,city7,state2,ALL
3932,city10,state8,ALL
3933,city9,state10,ALL
3934,city7,state2,ALL
3935,city7,state2,ALL
3936,city3,state6,ALL
3937,city10,state5,ALL
3938,city5,state9,ALL
3939,city9,state2,ALL
3940,city9,state6,ALL
3941,city9,state6,ALL
3942,city7,state3,ALL
3943,city2,state10,ALL
3944,city8,state9,ALL
3945,city0,state0,ALL
3946,city0,state3,ALL
3947,city7,state10,ALL
3948,city4,state5,ALL
3949,city6,state6,ALL
3950,city7,state0,ALL
3951,city0,state2,ALL
3952,city1,state0,ALL
3953,city8,state3,ALL
3954,city1,state7,ALL
3955,city7,state8,ALL
3956,city0,state2,ALL
3957,city5,state9,ALL
3958,city4,state6,ALL
3959,city4,state3,ALL
3960,city8,state9,ALL
3961,city4,state1,ALL
3962,city2,state9,ALL
3963,city5,state5,ALL
3964,city10,state0,ALL
3965,city0,state6,ALL
3966,city2,state3,ALL
3967,city0,state8,ALL
3968,city4,state1,ALL
3969,city1,state9,ALL
3970,city10,state5,ALL
3971,city4,state3,ALL
3972,city4,state4,ALL
3973,city6,state1,ALL
3974,city5,state6,ALL
3975,city10,state0,ALL
3976,city1,state0,ALL
3977,city0,state4,ALL
3978,city4,state9,ALL
3979,city2,state6,ALL
3980,city5,state3,ALL
3981,city10,state7,ALL
3982,city7,state9,ALL
3983,city6,state1,ALL
3984,city7,state4,ALL
3985,city4,state2,ALL
3986,city5,state10,ALL
3987,city8,state9,ALL
3988,city5,state3,ALL
3989,city1,state1,ALL
3990,city6,state9,ALL
3991,city5,state6,ALL
3992,city10,state1,ALL
3993,city1,state8,ALL
3994,city10,state0,ALL
3995,city3,state2,ALL
3996,city4,state3,ALL
3997,city9,state4,ALL
3998,city2,state1,ALL
3999,city4,state4,ALL
4000,city3,state7,ALL
4001,city1,state9,ALL
4002,city3,state1,ALL
4003,city1,state9,ALL
4004,city0,state8,ALL
4005,city0,state9,ALL
4006,city6,state5,ALL
4007,city5,state1,ALL
4008,city10,state6,ALL
4009,city4,state5,ALL
4010,city10,state10,ALL
4011,city8,state7,ALL
4012,city8,state4,ALL
4013,city3,state10,ALL
4014,city2,state7,ALL
4015,city8,state10,ALL
4016,city6,state2,ALL
4017,city5,state0,ALL
4018,city5,state6,ALL
4019,city7,state8,ALL
4020,city4,state4,ALL
4021,city4,state10,ALL
4022,city10,state7,ALL
4023,city3,state0,ALL
4024,city7,state2,ALL
4025,city6,state5,ALL
4026,city6,state2,ALL
4027,city2,state9,ALL
4028,city8,state3,ALL
4029,city5,state1,ALL
4030,city5,state6,ALL
4031,city2,state7,ALL
4032,city2,state9,ALL
4033,city3,state3,ALL
4034,city5,state3,ALL
4035,city6,state2,ALL
4036,city6,state9,ALL
4037,city5,state0,ALL
4038,city5,state9,ALL
4039,city2,state6,ALL
4040,city5,state0,ALL
4041,city5,state5,ALL
4042,city3,state5,ALL
4043,city7,state5,ALL
4044,city4,state5,ALL
4045,city3,state5,ALL
4046,city1,state2,ALL
4047,city8,state6,ALL
4048,city5,state2,ALL
4049,city10,state4,ALL
4050,city0,state10,ALL
4051,city3,state9,ALL
4052,city5,state5,ALL
4053,city4,state9,ALL
4054,city9,state9,ALL
4055,city9,state2,ALL
4056,city3,state2,ALL
4057,city8,state4,ALL
4058,city4,state1,ALL
4059,city8,state8,ALL
4060,city7,state2,ALL
4061,city10,state6,ALL
4062,city0,state7,ALL
4063,city5,state8,ALL
4064,city8,state8,ALL
4065,city10,state1,ALL
4066,city3,state4,ALL
4067,city2,state10,ALL
4068,city8,state10,ALL
4069,city3,state9,ALL
4070,city0,state7,ALL
4071,city3,state2,ALL
4072,city2,state7,ALL
4073,city4,state7,ALL
4074,city0,state8,ALL
4075,city5,state4,ALL
4076,city6,state9,ALL
4077,city7,state0,ALL
4078,city8,state10,ALL
4079,city4,state8,ALL
4080,city10,state7,ALL
4081,city8,state7,ALL
4082,city7,state4,ALL
4083,city0,state4,ALL
4084,city4,state2,ALL
4085,city5,state3,ALL
4086,city8,state8,ALL
4087,city4,state5,ALL
4088,city10,state4,ALL
4089,city6,state7,ALL
4090,city2,state7,ALL
4091,city1,state0,ALL
4092,city1,state10,ALL
4093,city2,state2,ALL
4094,city1,state6,ALL
4095,city2,state6,ALL
4096,city8,state4,ALL
4097,city5,state0,ALL
4098,city2,state6,ALL
4099,city10,state0,ALL
4100,city1,state7,ALL
4101,city0,state1,ALL
4102,city0,state0,ALL
4103,city2,state4,ALL
4104,city7,state3,ALL
4105,city1,state1,ALL
4106,city5,state6,ALL
4107,city8,state1,ALL
4108,city2,state6,ALL
4109,city1,state7,ALL
4110,city8,state6,ALL
4111,city8,state7,ALL
4112,city7,state10,ALL
4113,city8,state7,ALL
4114,city6,state1,ALL
4115,city8,state5,ALL
4116,city10,state5,ALL
4117,city1,state4,ALL
4118,city9,state7,ALL
4119,city10,state7,ALL
4120,city8,state8,ALL
4121,city2,state3,ALL
4122,city9,state9,ALL
4123,city3,state9,ALL
4124,city0,state10,ALL
4125,city9,state8,ALL
4126,city6,state5,ALL
4127,city4,state1,ALL
4128,city3,state0,ALL
4129,city3,state7,ALL
4130,city5,state1,ALL
4131,city3,state1,ALL
4132,city9,state1,ALL
4133,city8,state2,ALL
4134,city7,state10,ALL
4135,city6,state9,ALL
4136,city6,state3,ALL
4137,city0,state1,ALL
4138,city5,state2,ALL
4139,city6,state9,ALL
4140,city2,state6,ALL
4141,city8,state10,ALL
4142,city0,state8,ALL
4143,city2,state6,ALL
4144,city10,state7,ALL
4145,city5,state2,ALL
4146,city9,state1,ALL
4147,city10,state5,ALL
4148,city3,state4,ALL
4149,city10,state4,ALL
4150,city10,state1,ALL
4151,city5,state9,ALL
4152,city10,state10,ALL
4153,city5,state4,ALL
4154,city9,state6,ALL
4155,city9,state2,ALL
4156,city10,state8,ALL
4157,city9,state1,ALL
4158,city1,state6,ALL
4159,city8,state4,ALL
4160,city3,state5,ALL
4161,city1,state0,ALL
4162,city10,state0,ALL
4163,city4,state1,ALL
4164,city9,state7,ALL
4165,city9,state2,ALL
4166,city9,state2,ALL
4167,city4,state4,ALL
4168,city4,state4,ALL
4169,city10,state0,ALL
4170,city5,state8,ALL
4171,city4,state3,ALL
4172,city0,state10,ALL
4173,city6,state9,ALL
4174,city3,state9,ALL
4175,city1,state8,ALL
4176,city3,state10,ALL
4177,city8,state6,ALL
4178,city2,state8,ALL
4179,city1,state10,ALL
4180,city3,state3,ALL
4181,city10,state3,ALL
4182,city10,state4,ALL
4183,city9,state3,ALL
4184,city9,state2,ALL
4185,city7,state10,ALL
4186,city10,state4,ALL
4187,city9,state4,ALL
4188,city1,state4,ALL
4189,city10,state4,ALL
4190,city5,state3,ALL
4191,city10,state1,ALL
4192,city4,state0,ALL
4193,city2,state5,ALL
4194,city7,state8,ALL
4195,city2,state4,ALL
4196,city7,state3,ALL
4197,city2,state2,ALL
4198,city10,state0,ALL
4199,city5,state6,ALL
4200,city5,state6,ALL
4201,city1,state7,ALL
4202,city6,state3,ALL
4203,city4,state4,ALL
4204,city5,state3,ALL
4205,city10,state1,ALL
4206,city9,state8,ALL
4207,city4,state0,ALL
4208,city9,state7,ALL
4209,city6,state8,ALL
4210,city5,state10,ALL
4211,city6,state5,ALL
4212,city3,state0,ALL
4213,city4,state8,ALL
4214,city2,state8,ALL
4215,city1,state2,ALL
4216,city8,state4,ALL
4217,city0,state3,ALL
4218,city8,state8,ALL
4219,city6,state6,ALL
4220,city6,state7,ALL
4221,city2,state4,ALL
4222,city8,state0,ALL
4223,city9,state5,ALL
4224,city4,state4,ALL
4225,city4,state8,ALL
4226,city9,state9,ALL
4227,city0,state3,ALL
4228,city5,state5,ALL
4229,city2,state6,ALL
4230,city4,state3,ALL
4231,city7,state10,ALL
4232,city2,state8,ALL
4233,city8,state3,ALL
4234,city9,state1,ALL
4235,city10,state1,ALL
4236,city2,state5,ALL
4237,city0,state0,ALL
4238,city9,state9,ALL
4239,city3,state7,ALL
4240,city10,state0,ALL
4241,city7,state3,ALL
4242,city8,state0,ALL
4243,city0,state5,ALL
4244,city6,state2,ALL
4245,city2,state2,ALL
4246,city3,state9,ALL
4247,city7,state5,ALL
4248,city5,state3,ALL
4249,city1,state10,ALL
4250,city8,state2,ALL
4251,city6,state2,ALL
4252,city4,state0,ALL
4253,city9,state7,ALL
4254,city4,state1,ALL
4255,city6,state2,ALL
4256,city5,state0,ALL
4257,city2,state6,ALL
4258,city0,state0,ALL
4259,city4,state5,ALL
4260,city0,state0,ALL
4261,city0,state7,ALL
4262,city4,state2,ALL
4263,city5,state6,ALL
4264,city1,state3,ALL
4265,city1,state8,ALL
4266,city4,state2,ALL
4267,city10,state8,ALL
4268,city9,state6,ALL
4269,city0,state4,ALL
4270,city10,state6,ALL
4271,city5,state10,ALL
4272,city10,state10,ALL
4273,city4,state0,ALL
4274,city4,state2,ALL
4275,city7,state10,ALL
4276,city7,state2,ALL
4277,city1,state1,ALL
4278,city2,state1,ALL
4279,city1,state3,ALL
4280,city8,state1,ALL
4281,city3,state9,ALL
4282,city7,state7,ALL
4283,city1,state6,ALL
4284,city7,state8,ALL
4285,city3,state10,ALL
4286,city3,state3,ALL
4287,city7,state10,ALL
4288,city3,state9,ALL
4289,city7,state10,ALL
4290,city8,state2,ALL
4291,city0,state4,ALL
4292,city8,state10,ALL
4293,city0,state10,ALL
4294,city9,state5,ALL
4295,city10,state5,ALL
4296,city9,state5,ALL
4297,city2,state7,ALL
4298,city2,state5,ALL
4299,city9,state9,ALL
4300,city10,state6,ALL
4301,city2,state4,ALL
4302,city4,state3,ALL
4303,city9,state1,ALL
4304,city9,state5,ALL
4305,city3,state10,ALL
4306,city1,state1,ALL
4307,city10,state4,ALL
4308,city3,state5,ALL
4309,city8,state10,ALL
4310,city1,state7,ALL
4311,city8,state10,ALL
4312,city0,state1,ALL
4313,city3,state4,ALL
4314,city8,state3,ALL
4315,city7,state10,ALL
4316,city1,state7,ALL
4317,city7,state3,ALL
4318,city7,state4,ALL
4319,city9,state1,ALL
4320,city4,state0,ALL
4321,city0,state1,ALL
4322,city4,state1,ALL
4323,city7,state0,ALL
4324,city3,state10,ALL
4325,city7,state7,ALL
4326,city1,state0,ALL
4327,city4,state2,ALL
4328,city7,state0,ALL
4329,city9,state5,ALL
4330,city10,state9,ALL
4331,city10,state0,ALL
4332,city2,state9,ALL
4333,city3,state1,ALL
4334,city3,state3,ALL
4335,city7,state8,ALL
4336,city6,state5,ALL
4337,city10,state5,ALL
4338,city3,state0,ALL
4339,city0,state3,ALL
4340,city9,state6,ALL
4341,city9,state0,ALL
4342,city1,state1,ALL
4343,city0,state3,ALL
4344,city0,state1,ALL
4345,city0,state4,ALL
4346,city10,state10,ALL
4347,city5,state6,ALL
4348,city8,state4,ALL
4349,city0,state5,ALL
4350,city4,state1,ALL
4351,city10,state1,ALL
4352,city9,state6,ALL
4353,city7,state8,ALL
4354,city5,state6,ALL
4355,city2,state7,ALL
4356,city2,state8,ALL
4357,city0,state1,ALL
4358,city4,state0,ALL
4359,city4,state9,ALL
4360,city0,state3,ALL
4361,city3,state6,ALL
4362,city3,state4,ALL
4363,city1,state8,ALL
4364,city10,state3,ALL
4365,city0,state10,ALL
4366,city6,state8,ALL
4367,city5,state7,ALL
4368,city5,state5,ALL
4369,city8,state6,ALL
4370,city1,state4,ALL
4371,city5,state1,ALL
4372,city0,state9,ALL
4373,city9,state5,ALL
4374,city6,state5,ALL
4375,city9,state6,ALL
4376,city5,state3,ALL
4377,city0,state9,ALL
4378,city2,state8,ALL
4379,city3,state3,ALL
4380,city0,state10,ALL
4381,city9,state0,ALL
4382,city2,state3,ALL
4383,city10,state0,ALL
4384,city3,state3,ALL
4385,city10,state2,ALL
4386,city9,state2,ALL
4387,city8,state5,ALL
4388,city9,state3,ALL
4389,city0,state7,ALL
4390,city10,state6,ALL
4391,city4,state3,ALL
4392,city2,state0,ALL
4393,city6,state0,ALL
4394,city2,state2,ALL
4395,city8,state8,ALL
4396,city10,state8,ALL
4397,city1,state4,ALL
4398,city2,state9,ALL
4399,city10,state8,ALL
4400,city8,state10,ALL
4401,city8,state9,ALL
4402,city10,state8,ALL
4403,city6,state0,ALL
4404,city9,state10,ALL
4405,city10,state3,ALL
4406,city8,state1,ALL
4407,city9,state3,ALL
4408,city7,state0,ALL
4409,city9,state5,ALL
4410,city4,state6,ALL
4411,city4,state10,ALL
4412,city7,state8,ALL
4413,city9,state3,ALL
4414,city3,state2,ALL
4415,city3,state6,ALL
4416,city1,state10,ALL
4417,city6,state3,ALL
4418,city10,state6,ALL
4419,city3,state10,ALL
4420,city10,state6,ALL
4421,city7,state1,ALL
4422,city9,state7,ALL
4423,city5,state6,ALL
4424,city6,state10,ALL
4425,city0,state4,ALL
4426,city7,state6,ALL
4427,city8,state5,ALL
4428,city9,state2,ALL
4429,city5,state2,ALL
4430,city0,state2,ALL
4431,city7,state9,ALL
4432,city7,state5,ALL
4433,city10,state7,ALL
4434,city10,state6,ALL
4435,city2,state3,ALL
4436,city8,state1,ALL
4437,city4,state4,ALL
4438,city1,state4,ALL
4439,city3,state10,ALL
4440,city6,state10,ALL
4441,city5,state7,ALL
4442,city6,state1,ALL
4443,city10,state2,ALL
4444,city10,state9,ALL
4445,city10,state5,ALL
4446,city0,state8,ALL
4447,city0,state4,ALL
4448,city9,state10,ALL
4449,city9,state9,ALL
4450,city8,state7,ALL
4451,city3,state10,ALL
4452,city7,state6,ALL
4453,city6,state2,ALL
4454,city3,state10,ALL
4455,city8,state2,ALL
4456,city9,state3,ALL
4457,city8,state10,ALL
4458,city2,state9,ALL
4459,city4,state10,ALL
4460,city7,state5,ALL
4461,city10,state2,ALL
4462,city8,state1,ALL
4463,city8,state3,ALL
