date_id,date,day,month,year
47069,3/5/2019,3,5,2019
47070,9/1/2010,9,1,2010
47071,26/2/2010,26,2,2010
47072,17/5/2018,17,5,2018
47073,14/3/2019,14,3,2019
47074,14/3/2017,14,3,2017
47075,14/5/2019,14,5,2019
47076,8/1/2017,8,1,2017
47077,7/3/2018,7,3,2018
47078,3/4/2016,3,4,2016
47079,23/8/2018,23,8,2018
47080,6/5/2013,6,5,2013
47081,1/2/2014,1,2,2014
47082,21/3/2011,21,3,2011
47083,25/8/2013,25,8,2013
47084,1/1/2015,1,1,2015
47085,14/6/2017,14,6,2017
47086,18/3/2019,18,3,2019
47087,13/6/2019,13,6,2019
47088,3/3/2015,3,3,2015
47089,18/8/2016,18,8,2016
47090,4/10/2013,4,10,2013
47091,24/10/2014,24,10,2014
47092,23/11/2012,23,11,2012
47093,10/1/2019,10,1,2019
47094,6/2/2012,6,2,2012
47095,12/3/2019,12,3,2019
47096,3/5/2017,3,5,2017
47097,16/11/2018,16,11,2018
47098,7/3/2010,7,3,2010
47099,23/9/2013,23,9,2013
47100,11/3/2011,11,3,2011
47101,12/5/2013,12,5,2013
47102,22/11/2015,22,11,2015
47103,23/6/2019,23,6,2019
47104,21/5/2014,21,5,2014
47105,25/6/2019,25,6,2019
47106,19/5/2018,19,5,2018
47107,6/8/2019,6,8,2019
47108,14/6/2016,14,6,2016
47109,15/12/2018,15,12,2018
47110,22/10/2013,22,10,2013
47111,20/10/2019,20,10,2019
47112,18/10/2013,18,10,2013
47113,2/3/2017,2,3,2017
47114,18/7/2013,18,7,2013
47115,12/11/2016,12,11,2016
47116,19/7/2018,19,7,2018
47117,12/11/2018,12,11,2018
47118,8/3/2015,8,3,2015
47119,26/3/2015,26,3,2015
47120,3/8/2011,3,8,2011
47121,11/8/2013,11,8,2013
47122,2/6/2014,2,6,2014
47123,25/11/2014,25,11,2014
47124,14/6/2010,14,6,2010
47125,19/4/2012,19,4,2012
47126,10/1/2016,10,1,2016
47127,20/1/2017,20,1,2017
47128,23/5/2016,23,5,2016
47129,22/9/2017,22,9,2017
47130,6/4/2018,6,4,2018
47131,5/2/2019,5,2,2019
47132,11/9/2018,11,9,2018
47133,18/9/2019,18,9,2019
47134,1/6/2012,1,6,2012
47135,26/9/2014,26,9,2014
47136,17/11/2015,17,11,2015
47137,2/4/2017,2,4,2017
47138,18/9/2012,18,9,2012
47139,10/11/2016,10,11,2016
47140,25/6/2012,25,6,2012
47141,2/8/2012,2,8,2012
47142,2/9/2011,2,9,2011
47143,20/5/2019,20,5,2019
47144,25/10/2017,25,10,2017
47145,5/11/2018,5,11,2018
47146,3/1/2010,3,1,2010
47147,25/2/2014,25,2,2014
47148,16/11/2014,16,11,2014
47149,21/10/2019,21,10,2019
47150,1/4/2013,1,4,2013
47151,25/4/2018,25,4,2018
47152,12/2/2013,12,2,2013
47153,2/1/2018,2,1,2018
47154,26/11/2012,26,11,2012
47155,16/11/2016,16,11,2016
47156,10/10/2016,10,10,2016
47157,1/10/2018,1,10,2018
47158,22/2/2013,22,2,2013
47159,26/10/2014,26,10,2014
47160,18/9/2018,18,9,2018
47161,16/7/2019,16,7,2019
47162,7/8/2010,7,8,2010
47163,5/12/2012,5,12,2012
47164,4/8/2015,4,8,2015
47165,27/4/2019,27,4,2019
47166,26/3/2017,26,3,2017
47167,14/9/2017,14,9,2017
47168,23/1/2019,23,1,2019
47169,18/5/2019,18,5,2019
47170,2/9/2016,2,9,2016
47171,4/8/2017,4,8,2017
47172,7/1/2018,7,1,2018
47173,1/8/2019,1,8,2019
47174,12/6/2014,12,6,2014
47175,7/10/2014,7,10,2014
47176,14/10/2010,14,10,2010
47177,15/8/2011,15,8,2011
47178,10/11/2015,10,11,2015
47179,22/5/2017,22,5,2017
47180,20/11/2013,20,11,2013
47181,17/5/2014,17,5,2014
47182,23/10/2015,23,10,2015
47183,1/9/2018,1,9,2018
47184,15/6/2014,15,6,2014
47185,27/9/2019,27,9,2019
47186,6/2/2012,6,2,2012
47187,12/1/2016,12,1,2016
47188,21/10/2013,21,10,2013
47189,1/8/2019,1,8,2019
47190,4/8/2012,4,8,2012
47191,2/5/2019,2,5,2019
47192,24/9/2012,24,9,2012
47193,21/8/2016,21,8,2016
47194,8/9/2013,8,9,2013
47195,26/2/2016,26,2,2016
47196,5/1/2012,5,1,2012
47197,27/3/2017,27,3,2017
47198,26/7/2018,26,7,2018
47199,1/8/2019,1,8,2019
47200,23/9/2019,23,9,2019
47201,7/12/2019,7,12,2019
47202,10/7/2019,10,7,2019
47203,21/7/2019,21,7,2019
47204,18/2/2014,18,2,2014
47205,5/10/2017,5,10,2017
47206,18/5/2017,18,5,2017
47207,13/12/2018,13,12,2018
47208,18/4/2015,18,4,2015
47209,26/11/2018,26,11,2018
47210,17/1/2010,17,1,2010
47211,16/5/2012,16,5,2012
47212,22/8/2017,22,8,2017
47213,17/2/2019,17,2,2019
47214,26/2/2015,26,2,2015
47215,21/7/2018,21,7,2018
47216,27/4/2016,27,4,2016
47217,24/11/2018,24,11,2018
47218,5/7/2012,5,7,2012
47219,4/1/2019,4,1,2019
47220,23/6/2015,23,6,2015
47221,5/2/2016,5,2,2016
47222,9/11/2017,9,11,2017
47223,16/10/2018,16,10,2018
47224,6/3/2019,6,3,2019
47225,21/11/2019,21,11,2019
47226,26/8/2011,26,8,2011
47227,5/2/2015,5,2,2015
47228,20/1/2019,20,1,2019
47229,19/10/2019,19,10,2019
47230,3/9/2012,3,9,2012
47231,8/1/2016,8,1,2016
47232,12/9/2016,12,9,2016
47233,25/9/2016,25,9,2016
47234,4/7/2012,4,7,2012
47235,17/12/2019,17,12,2019
47236,15/9/2016,15,9,2016
47237,21/8/2018,21,8,2018
47238,22/9/2012,22,9,2012
47239,19/4/2016,19,4,2016
47240,23/6/2018,23,6,2018
47241,17/9/2019,17,9,2019
47242,19/8/2019,19,8,2019
47243,9/12/2019,9,12,2019
47244,14/2/2018,14,2,2018
47245,10/10/2018,10,10,2018
47246,18/10/2014,18,10,2014
47247,18/6/2017,18,6,2017
47248,20/2/2017,20,2,2017
47249,15/5/2017,15,5,2017
47250,7/7/2014,7,7,2014
47251,4/2/2015,4,2,2015
47252,23/9/2012,23,9,2012
47253,25/9/2013,25,9,2013
47254,15/11/2014,15,11,2014
47255,4/7/2015,4,7,2015
47256,23/11/2018,23,11,2018
47257,11/10/2019,11,10,2019
47258,10/7/2017,10,7,2017
47259,9/12/2017,9,12,2017
47260,8/2/2010,8,2,2010
47261,15/5/2015,15,5,2015
47262,19/9/2013,19,9,2013
47263,27/12/2019,27,12,2019
47264,4/6/2015,4,6,2015
47265,5/3/2016,5,3,2016
47266,17/11/2017,17,11,2017
47267,9/12/2017,9,12,2017
47268,21/8/2014,21,8,2014
47269,12/6/2018,12,6,2018
47270,27/5/2017,27,5,2017
47271,17/6/2019,17,6,2019
47272,26/2/2017,26,2,2017
47273,25/12/2019,25,12,2019
47274,8/10/2014,8,10,2014
47275,10/11/2014,10,11,2014
47276,2/5/2014,2,5,2014
47277,14/2/2019,14,2,2019
47278,1/3/2018,1,3,2018
47279,15/1/2019,15,1,2019
47280,8/9/2013,8,9,2013
47281,9/3/2016,9,3,2016
47282,27/9/2011,27,9,2011
47283,18/12/2012,18,12,2012
47284,26/3/2018,26,3,2018
47285,14/11/2019,14,11,2019
47286,21/2/2017,21,2,2017
47287,19/12/2018,19,12,2018
47288,5/2/2012,5,2,2012
47289,1/12/2019,1,12,2019
47290,24/7/2014,24,7,2014
47291,1/8/2016,1,8,2016
47292,6/4/2016,6,4,2016
47293,1/1/2019,1,1,2019
47294,5/11/2010,5,11,2010
47295,19/12/2019,19,12,2019
47296,27/2/2018,27,2,2018
47297,11/9/2018,11,9,2018
47298,11/5/2014,11,5,2014
47299,20/10/2019,20,10,2019
47300,4/4/2014,4,4,2014
47301,19/12/2015,19,12,2015
47302,19/7/2016,19,7,2016
47303,18/10/2018,18,10,2018
47304,15/3/2019,15,3,2019
47305,27/6/2019,27,6,2019
47306,23/9/2015,23,9,2015
47307,1/11/2018,1,11,2018
47308,25/1/2012,25,1,2012
47309,21/12/2013,21,12,2013
47310,2/3/2013,2,3,2013
47311,24/3/2017,24,3,2017
47312,13/1/2018,13,1,2018
47313,5/2/2018,5,2,2018
47314,11/8/2018,11,8,2018
47315,14/6/2019,14,6,2019
47316,6/11/2016,6,11,2016
47317,26/1/2017,26,1,2017
47318,15/2/2016,15,2,2016
47319,9/3/2018,9,3,2018
47320,12/4/2010,12,4,2010
47321,17/12/2011,17,12,2011
47322,2/3/2013,2,3,2013
47323,27/6/2015,27,6,2015
47324,25/11/2015,25,11,2015
47325,16/11/2016,16,11,2016
47326,4/7/2014,4,7,2014
47327,17/3/2018,17,3,2018
47328,2/2/2013,2,2,2013
47329,19/11/2019,19,11,2019
47330,11/11/2014,11,11,2014
47331,21/3/2019,21,3,2019
47332,25/11/2017,25,11,2017
47333,2/11/2019,2,11,2019
47334,9/7/2012,9,7,2012
47335,8/2/2014,8,2,2014
47336,26/3/2014,26,3,2014
47337,26/8/2014,26,8,2014
47338,18/9/2012,18,9,2012
47339,15/11/2019,15,11,2019
47340,24/8/2012,24,8,2012
47341,25/11/2019,25,11,2019
47342,13/6/2014,13,6,2014
47343,22/1/2015,22,1,2015
47344,20/6/2015,20,6,2015
47345,23/6/2018,23,6,2018
47346,26/11/2014,26,11,2014
47347,22/9/2017,22,9,2017
47348,16/5/2017,16,5,2017
47349,26/11/2018,26,11,2018
47350,15/4/2015,15,4,2015
47351,21/4/2016,21,4,2016
47352,14/7/2017,14,7,2017
47353,22/9/2019,22,9,2019
47354,3/11/2012,3,11,2012
47355,1/6/2016,1,6,2016
47356,18/1/2016,18,1,2016
47357,22/11/2016,22,11,2016
47358,15/9/2015,15,9,2015
47359,1/4/2017,1,4,2017
47360,24/10/2013,24,10,2013
47361,22/2/2018,22,2,2018
47362,19/6/2012,19,6,2012
47363,2/12/2019,2,12,2019
47364,14/7/2011,14,7,2011
47365,2/5/2019,2,5,2019
47366,11/8/2014,11,8,2014
47367,11/1/2017,11,1,2017
47368,7/5/2016,7,5,2016
47369,9/6/2017,9,6,2017
47370,3/2/2019,3,2,2019
47371,25/8/2019,25,8,2019
47372,25/8/2012,25,8,2012
47373,4/8/2019,4,8,2019
47374,1/9/2018,1,9,2018
47375,3/3/2019,3,3,2019
47376,23/6/2014,23,6,2014
47377,8/11/2018,8,11,2018
47378,13/8/2019,13,8,2019
47379,18/9/2019,18,9,2019
47380,18/5/2019,18,5,2019
47381,25/10/2019,25,10,2019
47382,12/2/2012,12,2,2012
47383,20/8/2012,20,8,2012
47384,27/9/2018,27,9,2018
47385,1/1/2019,1,1,2019
47386,7/2/2017,7,2,2017
47387,4/9/2018,4,9,2018
47388,21/5/2010,21,5,2010
47389,6/2/2011,6,2,2011
47390,15/4/2017,15,4,2017
47391,23/11/2019,23,11,2019
47392,12/8/2015,12,8,2015
47393,3/6/2016,3,6,2016
47394,11/5/2019,11,5,2019
47395,7/6/2019,7,6,2019
47396,14/8/2019,14,8,2019
47397,24/9/2019,24,9,2019
47398,6/6/2012,6,6,2012
47399,23/9/2018,23,9,2018
47400,4/9/2012,4,9,2012
47401,13/5/2018,13,5,2018
47402,10/1/2014,10,1,2014
47403,4/3/2015,4,3,2015
47404,19/10/2018,19,10,2018
47405,17/11/2018,17,11,2018
47406,19/3/2010,19,3,2010
47407,8/10/2012,8,10,2012
47408,26/4/2014,26,4,2014
47409,14/12/2016,14,12,2016
47410,26/7/2012,26,7,2012
47411,26/10/2016,26,10,2016
47412,2/3/2012,2,3,2012
47413,6/9/2014,6,9,2014
47414,2/8/2014,2,8,2014
47415,7/2/2017,7,2,2017
47416,2/1/2011,2,1,2011
47417,20/3/2015,20,3,2015
47418,26/11/2013,26,11,2013
47419,14/9/2018,14,9,2018
47420,19/4/2013,19,4,2013
47421,7/5/2017,7,5,2017
47422,26/9/2011,26,9,2011
47423,15/11/2019,15,11,2019
47424,27/11/2011,27,11,2011
47425,2/8/2014,2,8,2014
47426,3/5/2011,3,5,2011
47427,20/8/2015,20,8,2015
47428,26/7/2011,26,7,2011
47429,20/6/2015,20,6,2015
47430,7/6/2015,7,6,2015
47431,21/10/2017,21,10,2017
47432,8/6/2017,8,6,2017
47433,14/7/2019,14,7,2019
47434,13/8/2019,13,8,2019
47435,25/9/2019,25,9,2019
47436,18/8/2014,18,8,2014
47437,4/5/2019,4,5,2019
47438,9/2/2014,9,2,2014
47439,18/2/2019,18,2,2019
47440,22/6/2012,22,6,2012
47441,19/3/2016,19,3,2016
47442,12/11/2014,12,11,2014
47443,7/11/2018,7,11,2018
47444,4/3/2016,4,3,2016
47445,24/4/2017,24,4,2017
47446,8/1/2018,8,1,2018
47447,18/11/2018,18,11,2018
47448,8/9/2013,8,9,2013
47449,8/7/2018,8,7,2018
47450,10/2/2012,10,2,2012
47451,10/8/2016,10,8,2016
47452,15/9/2015,15,9,2015
47453,25/9/2015,25,9,2015
47454,1/3/2019,1,3,2019
47455,23/7/2019,23,7,2019
47456,15/9/2016,15,9,2016
47457,11/7/2017,11,7,2017
47458,20/8/2010,20,8,2010
47459,3/11/2018,3,11,2018
47460,27/5/2011,27,5,2011
47461,3/12/2012,3,12,2012
47462,23/9/2016,23,9,2016
47463,1/12/2017,1,12,2017
47464,24/9/2010,24,9,2010
47465,12/6/2011,12,6,2011
47466,11/7/2016,11,7,2016
47467,15/10/2018,15,10,2018
47468,22/5/2015,22,5,2015
47469,15/1/2017,15,1,2017
47470,14/1/2010,14,1,2010
47471,20/6/2016,20,6,2016
47472,5/7/2014,5,7,2014
47473,18/7/2018,18,7,2018
47474,20/8/2010,20,8,2010
47475,12/6/2014,12,6,2014
47476,12/10/2010,12,10,2010
47477,10/12/2017,10,12,2017
47478,4/7/2011,4,7,2011
47479,7/9/2011,7,9,2011
47480,21/3/2014,21,3,2014
47481,26/5/2018,26,5,2018
47482,24/1/2013,24,1,2013
47483,19/6/2018,19,6,2018
47484,8/2/2011,8,2,2011
47485,16/11/2018,16,11,2018
47486,25/5/2014,25,5,2014
47487,2/3/2019,2,3,2019
47488,20/10/2012,20,10,2012
47489,11/1/2015,11,1,2015
47490,19/3/2011,19,3,2011
47491,22/12/2012,22,12,2012
47492,20/11/2012,20,11,2012
47493,6/2/2014,6,2,2014
47494,17/4/2014,17,4,2014
47495,6/11/2019,6,11,2019
47496,2/5/2013,2,5,2013
47497,21/6/2014,21,6,2014
47498,3/3/2014,3,3,2014
47499,21/9/2018,21,9,2018
47500,23/4/2012,23,4,2012
47501,11/9/2013,11,9,2013
47502,8/11/2010,8,11,2010
47503,6/5/2012,6,5,2012
47504,18/9/2017,18,9,2017
47505,6/6/2019,6,6,2019
47506,7/11/2018,7,11,2018
47507,18/12/2019,18,12,2019
47508,5/4/2019,5,4,2019
47509,6/12/2019,6,12,2019
47510,16/5/2017,16,5,2017
47511,24/2/2019,24,2,2019
47512,19/9/2015,19,9,2015
47513,10/7/2019,10,7,2019
47514,8/4/2016,8,4,2016
47515,9/4/2018,9,4,2018
47516,3/7/2010,3,7,2010
47517,1/7/2011,1,7,2011
47518,8/2/2011,8,2,2011
47519,21/3/2011,21,3,2011
47520,14/10/2010,14,10,2010
47521,25/11/2018,25,11,2018
47522,7/11/2011,7,11,2011
47523,19/5/2019,19,5,2019
47524,15/3/2011,15,3,2011
47525,14/8/2016,14,8,2016
47526,8/5/2015,8,5,2015
47527,17/4/2017,17,4,2017
47528,2/7/2016,2,7,2016
47529,4/7/2016,4,7,2016
47530,14/10/2011,14,10,2011
47531,27/11/2019,27,11,2019
47532,20/6/2015,20,6,2015
47533,8/12/2016,8,12,2016
47534,11/11/2010,11,11,2010
47535,22/5/2016,22,5,2016
47536,23/3/2016,23,3,2016
47537,20/5/2018,20,5,2018
47538,2/10/2012,2,10,2012
47539,24/7/2016,24,7,2016
47540,25/5/2011,25,5,2011
47541,22/2/2015,22,2,2015
47542,10/5/2015,10,5,2015
47543,22/11/2016,22,11,2016
47544,14/5/2018,14,5,2018
47545,12/11/2019,12,11,2019
47546,6/6/2011,6,6,2011
47547,17/10/2011,17,10,2011
47548,16/6/2016,16,6,2016
47549,27/9/2018,27,9,2018
47550,16/8/2015,16,8,2015
47551,11/4/2019,11,4,2019
47552,4/3/2011,4,3,2011
47553,15/10/2019,15,10,2019
47554,5/7/2015,5,7,2015
47555,18/11/2016,18,11,2016
47556,18/6/2018,18,6,2018
47557,22/10/2018,22,10,2018
47558,12/5/2016,12,5,2016
47559,1/8/2019,1,8,2019
47560,2/6/2012,2,6,2012
47561,8/3/2017,8,3,2017
47562,6/2/2017,6,2,2017
47563,23/4/2017,23,4,2017
47564,27/4/2017,27,4,2017
47565,11/10/2017,11,10,2017
47566,11/1/2013,11,1,2013
47567,11/3/2015,11,3,2015
47568,12/11/2019,12,11,2019
47569,16/12/2019,16,12,2019
47570,16/10/2019,16,10,2019
47571,3/12/2019,3,12,2019
47572,15/4/2019,15,4,2019
47573,27/6/2019,27,6,2019
47574,12/8/2014,12,8,2014
47575,17/1/2019,17,1,2019
47576,7/1/2013,7,1,2013
47577,4/10/2018,4,10,2018
47578,12/1/2014,12,1,2014
47579,4/6/2019,4,6,2019
47580,12/4/2010,12,4,2010
47581,18/4/2012,18,4,2012
47582,14/5/2019,14,5,2019
47583,25/8/2019,25,8,2019
47584,12/2/2013,12,2,2013
47585,16/7/2016,16,7,2016
47586,14/2/2014,14,2,2014
47587,14/7/2019,14,7,2019
47588,7/10/2017,7,10,2017
47589,11/12/2018,11,12,2018
47590,11/9/2016,11,9,2016
47591,14/10/2016,14,10,2016
47592,1/2/2011,1,2,2011
47593,8/1/2014,8,1,2014
47594,23/2/2011,23,2,2011
47595,16/12/2014,16,12,2014
47596,3/4/2013,3,4,2013
47597,20/11/2014,20,11,2014
47598,1/4/2019,1,4,2019
47599,7/4/2019,7,4,2019
47600,17/7/2019,17,7,2019
47601,22/7/2019,22,7,2019
47602,24/7/2011,24,7,2011
47603,13/11/2015,13,11,2015
47604,10/10/2016,10,10,2016
47605,17/7/2018,17,7,2018
47606,26/5/2019,26,5,2019
47607,25/10/2019,25,10,2019
47608,17/1/2012,17,1,2012
47609,16/11/2018,16,11,2018
47610,6/1/2011,6,1,2011
47611,2/12/2011,2,12,2011
47612,7/6/2010,7,6,2010
47613,3/12/2017,3,12,2017
47614,23/9/2010,23,9,2010
47615,3/11/2017,3,11,2017
47616,9/4/2015,9,4,2015
47617,8/11/2019,8,11,2019
47618,1/5/2011,1,5,2011
47619,24/8/2015,24,8,2015
47620,5/11/2017,5,11,2017
47621,10/2/2018,10,2,2018
47622,3/11/2010,3,11,2010
47623,25/4/2019,25,4,2019
47624,22/11/2014,22,11,2014
47625,12/10/2019,12,10,2019
47626,8/3/2013,8,3,2013
47627,26/6/2014,26,6,2014
47628,11/10/2013,11,10,2013
47629,7/7/2016,7,7,2016
47630,10/6/2014,10,6,2014
47631,8/7/2016,8,7,2016
47632,19/3/2013,19,3,2013
47633,27/6/2019,27,6,2019
47634,12/11/2015,12,11,2015
47635,27/10/2017,27,10,2017
47636,4/10/2017,4,10,2017
47637,21/10/2019,21,10,2019
47638,13/3/2019,13,3,2019
47639,6/4/2019,6,4,2019
47640,6/2/2018,6,2,2018
47641,7/9/2019,7,9,2019
47642,25/3/2014,25,3,2014
47643,23/6/2018,23,6,2018
47644,22/9/2011,22,9,2011
47645,7/11/2011,7,11,2011
47646,7/3/2018,7,3,2018
47647,3/8/2019,3,8,2019
47648,5/11/2014,5,11,2014
47649,6/10/2018,6,10,2018
47650,11/3/2019,11,3,2019
47651,10/9/2019,10,9,2019
47652,21/8/2017,21,8,2017
47653,11/7/2019,11,7,2019
47654,22/9/2015,22,9,2015
47655,10/2/2017,10,2,2017
47656,18/1/2012,18,1,2012
47657,22/7/2017,22,7,2017
47658,12/6/2017,12,6,2017
47659,14/3/2018,14,3,2018
47660,23/7/2012,23,7,2012
47661,25/6/2013,25,6,2013
47662,24/9/2019,24,9,2019
47663,3/12/2019,3,12,2019
47664,5/10/2015,5,10,2015
47665,26/4/2019,26,4,2019
47666,2/1/2016,2,1,2016
47667,14/2/2019,14,2,2019
47668,13/5/2018,13,5,2018
47669,10/2/2019,10,2,2019
47670,17/6/2013,17,6,2013
47671,27/10/2019,27,10,2019
47672,15/3/2017,15,3,2017
47673,24/6/2018,24,6,2018
47674,1/1/2014,1,1,2014
47675,22/1/2019,22,1,2019
47676,19/8/2017,19,8,2017
47677,4/11/2018,4,11,2018
47678,2/11/2014,2,11,2014
47679,18/8/2016,18,8,2016
47680,6/2/2012,6,2,2012
47681,15/10/2017,15,10,2017
47682,19/11/2012,19,11,2012
47683,1/10/2018,1,10,2018
47684,1/6/2011,1,6,2011
47685,23/8/2015,23,8,2015
47686,22/2/2012,22,2,2012
47687,17/6/2016,17,6,2016
47688,26/4/2018,26,4,2018
47689,25/11/2018,25,11,2018
47690,4/6/2018,4,6,2018
47691,7/11/2018,7,11,2018
47692,17/2/2017,17,2,2017
47693,25/12/2019,25,12,2019
47694,23/8/2019,23,8,2019
47695,2/9/2019,2,9,2019
47696,26/10/2014,26,10,2014
47697,14/1/2015,14,1,2015
47698,13/7/2019,13,7,2019
47699,19/8/2019,19,8,2019
47700,24/1/2017,24,1,2017
47701,9/6/2017,9,6,2017
47702,9/6/2016,9,6,2016
47703,3/12/2017,3,12,2017
47704,10/4/2016,10,4,2016
47705,23/1/2018,23,1,2018
47706,18/8/2011,18,8,2011
47707,18/11/2019,18,11,2019
47708,4/1/2019,4,1,2019
47709,9/9/2019,9,9,2019
47710,17/11/2010,17,11,2010
47711,13/7/2018,13,7,2018
47712,21/8/2018,21,8,2018
47713,15/9/2018,15,9,2018
47714,8/7/2011,8,7,2011
47715,11/12/2014,11,12,2014
47716,9/4/2017,9,4,2017
47717,1/9/2018,1,9,2018
47718,16/8/2019,16,8,2019
47719,22/12/2019,22,12,2019
47720,14/9/2017,14,9,2017
47721,25/9/2017,25,9,2017
47722,26/10/2016,26,10,2016
47723,26/8/2018,26,8,2018
47724,2/5/2010,2,5,2010
47725,24/12/2016,24,12,2016
47726,21/5/2012,21,5,2012
47727,2/12/2013,2,12,2013
47728,4/8/2010,4,8,2010
47729,10/9/2018,10,9,2018
47730,14/4/2010,14,4,2010
47731,13/11/2013,13,11,2013
47732,25/5/2014,25,5,2014
47733,22/4/2018,22,4,2018
47734,23/2/2019,23,2,2019
47735,19/6/2019,19,6,2019
47736,14/8/2014,14,8,2014
47737,17/7/2018,17,7,2018
47738,3/9/2011,3,9,2011
47739,26/11/2018,26,11,2018
47740,25/10/2015,25,10,2015
47741,10/5/2016,10,5,2016
47742,14/9/2019,14,9,2019
47743,15/10/2019,15,10,2019
47744,7/10/2014,7,10,2014
47745,2/5/2019,2,5,2019
47746,10/10/2015,10,10,2015
47747,22/11/2017,22,11,2017
47748,17/8/2014,17,8,2014
47749,12/1/2019,12,1,2019
47750,12/2/2016,12,2,2016
47751,3/7/2018,3,7,2018
47752,10/6/2018,10,6,2018
47753,14/7/2019,14,7,2019
47754,26/2/2017,26,2,2017
47755,20/6/2019,20,6,2019
47756,7/5/2012,7,5,2012
47757,19/12/2015,19,12,2015
47758,25/4/2011,25,4,2011
47759,3/7/2018,3,7,2018
47760,22/2/2011,22,2,2011
47761,15/9/2018,15,9,2018
47762,2/8/2015,2,8,2015
47763,4/7/2019,4,7,2019
47764,24/3/2012,24,3,2012
47765,17/12/2013,17,12,2013
47766,8/8/2011,8,8,2011
47767,4/8/2014,4,8,2014
47768,23/9/2014,23,9,2014
47769,4/9/2019,4,9,2019
47770,9/1/2018,9,1,2018
47771,26/5/2019,26,5,2019
47772,18/6/2016,18,6,2016
47773,14/10/2018,14,10,2018
47774,23/1/2010,23,1,2010
47775,25/5/2010,25,5,2010
47776,2/3/2018,2,3,2018
47777,16/9/2018,16,9,2018
47778,23/2/2016,23,2,2016
47779,22/5/2018,22,5,2018
47780,26/4/2011,26,4,2011
47781,7/12/2018,7,12,2018
47782,8/6/2013,8,6,2013
47783,9/8/2013,9,8,2013
47784,12/8/2013,12,8,2013
47785,4/3/2015,4,3,2015
47786,16/4/2013,16,4,2013
47787,27/6/2017,27,6,2017
47788,12/5/2010,12,5,2010
47789,26/5/2016,26,5,2016
47790,9/5/2018,9,5,2018
47791,16/2/2019,16,2,2019
47792,21/1/2015,21,1,2015
47793,6/12/2018,6,12,2018
47794,15/11/2012,15,11,2012
47795,23/5/2015,23,5,2015
47796,26/3/2010,26,3,2010
47797,21/6/2011,21,6,2011
47798,25/4/2014,25,4,2014
47799,15/2/2019,15,2,2019
47800,8/11/2018,8,11,2018
47801,9/4/2019,9,4,2019
47802,1/2/2011,1,2,2011
47803,21/7/2011,21,7,2011
47804,9/1/2019,9,1,2019
47805,26/8/2019,26,8,2019
47806,19/4/2019,19,4,2019
47807,17/8/2019,17,8,2019
47808,5/7/2014,5,7,2014
47809,2/6/2019,2,6,2019
47810,21/4/2013,21,4,2013
47811,9/9/2019,9,9,2019
47812,22/3/2019,22,3,2019
47813,3/5/2019,3,5,2019
47814,5/9/2018,5,9,2018
47815,11/10/2019,11,10,2019
47816,20/7/2013,20,7,2013
47817,6/1/2017,6,1,2017
47818,21/9/2014,21,9,2014
47819,24/3/2017,24,3,2017
47820,25/11/2012,25,11,2012
47821,11/6/2016,11,6,2016
47822,17/6/2010,17,6,2010
47823,26/11/2012,26,11,2012
47824,7/3/2011,7,3,2011
47825,10/5/2015,10,5,2015
47826,26/3/2011,26,3,2011
47827,4/1/2012,4,1,2012
47828,19/8/2019,19,8,2019
47829,2/11/2019,2,11,2019
47830,8/1/2016,8,1,2016
47831,7/11/2016,7,11,2016
47832,8/11/2016,8,11,2016
47833,16/8/2019,16,8,2019
47834,18/11/2016,18,11,2016
47835,22/2/2017,22,2,2017
47836,6/10/2019,6,10,2019
47837,23/10/2019,23,10,2019
47838,3/5/2017,3,5,2017
47839,23/6/2017,23,6,2017
47840,14/1/2013,14,1,2013
47841,22/2/2019,22,2,2019
47842,20/1/2013,20,1,2013
47843,17/10/2014,17,10,2014
47844,13/2/2018,13,2,2018
47845,14/11/2018,14,11,2018
47846,6/7/2010,6,7,2010
47847,11/4/2017,11,4,2017
47848,26/9/2017,26,9,2017
47849,2/1/2018,2,1,2018
47850,20/8/2017,20,8,2017
47851,24/10/2017,24,10,2017
47852,5/4/2016,5,4,2016
47853,11/2/2017,11,2,2017
47854,17/10/2019,17,10,2019
47855,17/12/2019,17,12,2019
47856,17/4/2018,17,4,2018
47857,1/7/2019,1,7,2019
47858,25/9/2011,25,9,2011
47859,20/2/2019,20,2,2019
47860,19/2/2011,19,2,2011
47861,22/3/2016,22,3,2016
47862,25/8/2011,25,8,2011
47863,12/7/2018,12,7,2018
47864,26/9/2010,26,9,2010
47865,22/1/2017,22,1,2017
47866,20/9/2017,20,9,2017
47867,27/7/2019,27,7,2019
47868,9/9/2018,9,9,2018
47869,4/2/2019,4,2,2019
47870,27/4/2010,27,4,2010
47871,19/4/2013,19,4,2013
47872,3/10/2016,3,10,2016
47873,8/2/2018,8,2,2018
47874,15/9/2013,15,9,2013
47875,3/9/2019,3,9,2019
47876,16/11/2017,16,11,2017
47877,4/2/2019,4,2,2019
47878,17/3/2010,17,3,2010
47879,27/8/2011,27,8,2011
47880,18/3/2016,18,3,2016
47881,19/12/2016,19,12,2016
47882,10/4/2010,10,4,2010
47883,15/3/2012,15,3,2012
47884,13/9/2010,13,9,2010
47885,23/9/2013,23,9,2013
47886,17/10/2015,17,10,2015
47887,23/9/2016,23,9,2016
47888,26/6/2014,26,6,2014
47889,7/8/2019,7,8,2019
47890,22/10/2015,22,10,2015
